job_type,job_location,analyst_type,company_type,is_manager,is_python,is_data_analyst,is_ml,is_sql,is_full_time,education,viz_tool,year_of_surv,exp,salary
שכירה,מרכז,BI,הייטק,לא,,כן,לא,כן,מלאה,כלכלה,Excel,2020,1,12000
לא מועסק כרגע,מרכז,Marketing,אחר,לא,,כן,כן,כן,,מנהל עסקים,Power BI,2020,10,
שכירה,מרכז,Financial Analyst,הייטק (גלובלי),לא,,כן,לא,לא,מלאה,מנהל עסקים,Tableau,2020,3,12000
שכירה,אזור תל אביב,Product,צהל,לא,,כן,כן,כן,מלאה,מדעי המחשב,Tableau,2020,2,12000
שכירה,אזור תל אביב,BI,תעשייה ישראלית,לא,,כן,לא,לא,מלאה,הנדסת תעשיה וניהול,Excel,2020,0,15500
שכירה,אזור ירושלים,Financial Analyst,ממשלתיח,לא,,כן,לא,כן,מלאה,מדעי ההתנהגות או חברה,Power BI,2020,2,12000
שכירה,אזור ירושלים,Financial Analyst,תעשייה ישראלית,לא,,כן,לא,לא,מלאה,חשבונאות,Excel,2020,2,7500
שכירה,מרכז,BI,תעשייה ישראלית,לא,,כן,לא,כן,מלאה,אין תואר,Power BI,2020,4,19500
שכירה,אזור תל אביב,Marketing,הייטק,לא,,כן,לא,כן,מלאה,כלכלה,Other,2020,5,23000
שכירה,אזור תל אביב,Product,תעשייה ישראלית,לא,,כן,לעיתים נדירות,כן,מלאה,כלכלה,Excel,2020,3,12000
שכירה,מרכז,other,תעשייה ישראלית,לא,,כן,לא,כן,מלאה,אין תואר,Power BI,2020,1,12000
שכירה,מרכז,Financial Analyst,תעשייה ישראלית,לא,,כן,לא,לא,מלאה,מדעי ההתנהגות או חברה,No Tool,2020,2,12000
שכירה,אזור תל אביב,Financial Analyst,הייטק,כן,,כן,כן,כן,מלאה,הנדסת תעשיה וניהול,Tableau,2020,3,15500
שכירה,מרכז,Financial Analyst,תעשייה ישראלית,לא,,כן,כן,כן,מלאה,הנדסת תעשיה וניהול,Excel,2020,9,15500
עצמאית,מרכז,BI,תעשייה ישראלית,לא,,כן,כן,כן,,מדעים מדויקים,Power BI,2020,20,
שכירה,מרכז,All kind of data analysis,צהל,לא,,כן,לא,לא,חצי משרה,מדעי ההתנהגות או חברה,No Tool,2020,3,0
שכירה,מרכז,BI,תעשייה ישראלית,לא,,כן,לא,כן,מלאה,מדעי ההתנהגות או חברה,Tableau,2020,9,19500
שכירה,אזור תל אביב,All kind of data analysis,תעשייה ישראלית,לא,,כן,לא,כן,מלאה,כלכלה,Tableau,2020,1,7500
שכירה,מרכז,BI,הייטק,לא,,כן,לעיתים נדירות,לא,מלאה,כלכלה,No Tool,2020,12,34000
שכירה,מרכז,BI,הייטק,כן,,כן,לא,כן,מלאה,הנדסת תעשיה וניהול,Other,2020,10,26000
שכירה,אזור תל אביב,Product,הייטק (גלובלי),לא,,כן,לעיתים נדירות,כן,מלאה,הנדסת תעשיה וניהול,Other,2020,5,26000
שכירה,אזור תל אביב,other,הייטק,לא,,כן,כן,כן,מלאה,הנדסת תעשיה וניהול,Looker,2021,2.5,16500
לא מועסק כרגע,אזור תל אביב,Financial Analyst,תעשייה ישראלית,לא,,כן,כן,כן,,סטטיסטיקה,Excel,2021,1,
שכירה,מרכז,All kind of data analysis,תעשייה ישראלית,לא,,כן,לא,כן,מלאה,הנדסת תעשיה וניהול,Tableau,2021,4,24000
שכירה,אזור תל אביב,Business analyst,הייטק,לא,,כן,לא,לא,מלאה,כלכלה,Power BI,2021,5,16500
שכירה,אזור תל אביב,BI,הייטק,לא,,כן,לא,לעיתים נדירות,מלאה,מדעי ההתנהגות או חברה,Google Data studio,2021,3,14000
שכירה,מרכז,BI,הייטק,לא,,כן,לא,כן,מלאה,כלכלה,Power BI,2021,2,16500
שכירה,מרכז,Product,הייטק (גלובלי),לא,,כן,לא,כן,מלאה,מערכות מידע,Power BI,2021,10,21500
שכירה,אזור תל אביב,All kind of data analysis,הייטק,לא,,כן,לא,כן,מלאה,סטטיסטיקה,Tableau,2021,2,19000
שכירה,אזור תל אביב,Product,הייטק (גלובלי),לא,,כן,לעיתים נדירות,כן,מלאה,אין תואר,Tableau,2021,1,16500
שכירה,מרכז,BI,תעשייה ישראלית,כן,,כן,לא,כן,מלאה,אין תואר,Power BI,2021,6,19000
שכירה,אזור תל אביב,All kind of data analysis,הייטק (גלובלי),לא,,כן,לא,כן,מלאה,מדעי המחשב,Excel,2021,3,29000
שכירה,אזור תל אביב,Product,הייטק,לא,,כן,לא,כן,מלאה,מדעי ההתנהגות או חברה,Power BI,2021,4,21500
שכירה,מרכז,BI,הייטק,לא,,כן,כן,כן,מלאה,כלכלה,Tableau,2021,8,19000
שכירה,אזור תל אביב,Product,הייטק,כן,,כן,לא,כן,מלאה,הנדסת תעשיה וניהול,Looker,2021,8,36500
שכירה,מרכז,Product,הייטק,לא,,כן,לעיתים נדירות,כן,מלאה,הנדסת תעשיה וניהול,Tableau,2021,3.5,21500
שכירה,אזור תל אביב,All kind of data analysis,הייטק (גלובלי),לא,,כן,לא,כן,מלאה,מדעי ההתנהגות או חברה,Redash,2021,3,19000
שכירה,אזור תל אביב,Product,הייטק,לא,,כן,כן,כן,מלאה,הנדסת תעשיה וניהול,Tableau,2021,9,24000
שכירה,מרכז,BI,תעשייה ישראלית,לא,,כן,לא,כן,מלאה,הנדסת תעשיה וניהול,Power BI,2021,3,19000
לא מועסק כרגע,אזור תל אביב,other,תעשייה ישראלית,לא,,כן,לא,לא,,כלכלה,Excel,2021,0,
שכירה,אזור תל אביב,Financial Analyst,הייטק (גלובלי),לא,,כן,לא,לא,מלאה,כלכלה,Excel,2021,5,11500
שכירה,אזור תל אביב,All kind of data analysis,הייטק,לא,,כן,לא,כן,מלאה,כלכלה,Tableau,2021,5,36500
,,,אחר,,,לא,,,,,,2021,,
שכירה,אזור תל אביב,other,תעשייה ישראלית,לא,,כן,לעיתים נדירות,לעיתים נדירות,מלאה,כלכלה,Excel,2021,5,14000
,,,אחר,,,לא,,,,,,2021,,
שכירה,אזור תל אביב,other,הייטק (גלובלי),לא,,כן,לא,כן,מלאה,כלכלה,Tableau,2021,4,31500
שכירה,אזור תל אביב,All kind of data analysis,הייטק,לא,,כן,לא,לעיתים נדירות,חצי משרה,הנדסת תעשיה וניהול,No Tool,2021,3,9000
שכירה,אזור תל אביב,Financial Analyst,תעשייה ישראלית,כן,,כן,לא,לא,מלאה,כלכלה,Excel,2021,5,24000
שכירה,אזור תל אביב,All kind of data analysis,הייטק,כן,,כן,כן,כן,מלאה,כלכלה / פיננסים / חשבונאות,Looker,2021,5,26500
שכירה,מרכז,Marketing,תעשייה ישראלית,לא,,כן,לעיתים נדירות,לעיתים נדירות,מלאה,מדעי ההתנהגות או חברה,Excel,2021,4,11500
שכירה,אזור ירושלים,BI,תעשייה ישראלית,לא,,כן,לא,לעיתים נדירות,מלאה,מדעי ההתנהגות או חברה,Power BI,2021,0.5,9000
שכירה,מרכז,Product,הייטק (גלובלי),לא,,כן,כן,כן,מלאה,סטטיסטיקה,Tableau,2021,13,26500
שכירה,מרכז,other,הייטק,לא,,כן,כן,לא,מלאה,כלכלה,Tableau,2021,10,11500
שכירה,מרכז,Financial Analyst,הייטק (גלובלי),לא,,כן,לא,לא,מלאה,כלכלה,Tableau,2021,1,11500
שכירה,מרכז,Product,הייטק,לא,,כן,כן,כן,מלאה,כלכלה,Tableau,2021,16,36500
שכירה,מרכז,Business analyst,הייטק,לא,,כן,לא,כן,חצי משרה,הנדסת תעשיה וניהול,Tableau,2021,2,9000
שכירה,אזור תל אביב,BI,תעשייה ישראלית,לא,,כן,כן,כן,מלאה,סטטיסטיקה,Excel,2021,3,16500
,,,אחר,,,לא,,,,,,2021,,
שכירה,אזור תל אביב,Marketing,הייטק,לא,,כן,לא,כן,מלאה,אין תואר,Tableau,2021,2,11500
,,,אחר,,,לא,,,,,,2021,,
שכירה,מרכז,other,אחר,לא,,כן,לא,לא,מלאה,כלכלה,Excel,2021,8,16500
שכירה,מרכז,other,הייטק (גלובלי),לא,,כן,לא,כן,מלאה,מדעי הטבע,Other,2021,0,0
שכירה,אזור תל אביב,All kind of data analysis,הייטק,לא,,כן,לעיתים נדירות,לא,לא קבוע או לפי שעות,אין תואר,Excel,2021,0,9000
שכירה,אזור תל אביב,All kind of data analysis,תעשייה ישראלית,לא,,כן,לעיתים נדירות,כן,מלאה,חשבונאות,Python/R,2021,1.8,11500
שכירה,מרכז,BI,הייטק (גלובלי),לא,,כן,לא,כן,מלאה,אין תואר,No Tool,2021,3,16500
שכירה,אזור תל אביב,All kind of data analysis,אחר,כן,,כן,לא,כן,מלאה,כלכלה,Tableau,2021,4,29000
שכירה,מרכז,Product,תעשייה ישראלית,כן,,כן,כן,לא,מלאה,כלכלה,Tableau,2021,15,19000
שכירה,מרכז,All kind of data analysis,תעשייה ישראלית,לא,,כן,לא,כן,מלאה,כלכלה,Other,2021,5,16500
שכירה,מרכז,BI,תעשייה ישראלית,לא,,כן,לא,כן,מלאה,כלכלה,Power BI,2021,6,19000
שכירה,אזור תל אביב,Data sceintist,תעשייה ישראלית,כן,,כן,כן,כן,מלאה,מדעי המחשב,Power BI,2021,21,26500
,,,אחר,,,לא,,,,,,2021,,
שכירה,עבודה מהבית,Product,הייטק (גלובלי),כן,,כן,לא,כן,מלאה,מערכות מידע,Tableau,2021,13,36500
שכירה,אזור תל אביב,Product,הייטק (גלובלי),לא,,כן,לא,כן,מלאה,הנדסת תעשיה וניהול,Tableau,2021,2,19000
שכירה,מרכז,Fraud Analyst,הייטק,כן,,כן,לא,כן,מלאה,אין תואר,Tableau,2021,1,11500
שכירה,אזור תל אביב,Financial Analyst,תעשייה ישראלית,כן,,כן,כן,כן,מלאה,סטטיסטיקה,Excel,2021,14,42000
שכירה,מרכז,All kind of data analysis,אחר,לא,,כן,לא,כן,מלאה,כלכלה,Power BI,2021,1,14000
שכירה,אזור תל אביב,BI,הייטק,לא,,כן,לא,כן,מלאה,כלכלה,Tableau,2021,2,19000
שכירה,אזור תל אביב,Data sceintist,הייטק,לא,,כן,כן,לא,מלאה,מדעים מדויקים,Other,2021,2,19000
שכירה,מרכז,Product,הייטק,לא,,כן,לא,כן,מלאה,כלכלה,Tableau,2021,4,24000
שכירה,אזור תל אביב,All kind of data analysis,הייטק (גלובלי),לא,,כן,לא,כן,מלאה,הנדסת תעשיה וניהול,Tableau,2021,2,21500
שכירה,מרכז,All kind of data analysis,תעשייה ישראלית,לא,,כן,לא,כן,מלאה,מנהל עסקים,Power BI,2021,1.5,16500
שכירה,אזור תל אביב,All kind of data analysis,תעשייה ישראלית,לא,,כן,לעיתים נדירות,כן,מלאה,הנדסת תעשיה וניהול,Tableau,2021,2,21500
שכירה,אזור תל אביב,BI,צהל,לא,,כן,לא,כן,מלאה,מדעי המחשב,Excel,2021,3,11500
שכירה,מרכז,BI,צהל,לא,,כן,לעיתים נדירות,לעיתים נדירות,מלאה,אין תואר,Power BI,2021,3,0
שכירה,אזור תל אביב,Product,הייטק (גלובלי),לא,,כן,כן,כן,מלאה,מערכות מידע,Tableau,2021,3,24000
שכירה,מרכז,BI,תעשייה ישראלית,לא,,כן,לא,כן,מלאה,כלכלה,Tableau,2021,2.5,16500
שכירה,מרכז,BI,הייטק,לא,,כן,לעיתים נדירות,כן,מלאה,הנדסת תעשיה וניהול,Tableau,2021,1,14000
שכירה,אזור תל אביב,Marketing,הייטק,לא,,כן,לא,לא,חצי משרה,סטטיסטיקה,No Tool,2021,1,9000
שכירה,מרכז,BI,הייטק (גלובלי),לא,,כן,לא,לא,מלאה,כלכלה,Tableau,2021,8,0
שכירה,אזור תל אביב,BI,הייטק (גלובלי),לא,,כן,לא,כן,מלאה,מדעי ההתנהגות או חברה,Tableau,2021,1,14000
שכירה,עבודה מהבית,Data sceintist,הייטק,לא,,כן,כן,לעיתים נדירות,מלאה,סטטיסטיקה,Power BI,2021,10,36500
שכירה,אזור תל אביב,Product,הייטק,לא,,כן,כן,כן,מלאה,מדעי ההתנהגות או חברה,Tableau,2021,10,31500
שכירה,צפון,Business analyst,הייטק (גלובלי),לא,,כן,לעיתים נדירות,כן,מלאה,הנדסת תעשיה וניהול,Power BI,2021,3,16500
שכירה,מרכז,All kind of data analysis,צהל,לא,,כן,לעיתים נדירות,כן,מלאה,אין תואר,Power BI,2021,1.5,4000
שכירה,מרכז,All kind of data analysis,הייטק (גלובלי),לא,,כן,לא,כן,פחות מחצי משרה,אין תואר,Redash,2021,2,19000
שכירה,מרכז,Financial Analyst,הייטק (גלובלי),לא,,כן,לא,כן,מלאה,כלכלה,Power BI,2021,1,19000
שכירה,מרכז,Business analyst,הייטק,לא,,כן,לא,כן,מלאה,כלכלה,Qlik,2021,3,14000
שכירה,אזור תל אביב,BI,תעשייה ישראלית,לא,,כן,לא,כן,מלאה,מערכות מידע,Tableau,2021,2,21500
שכירה,אזור תל אביב,All kind of data analysis,תעשייה ישראלית,לא,,כן,לא,כן,מלאה,סטטיסטיקה,Tableau,2021,12,19000
שכירה,אזור תל אביב,All kind of data analysis,הייטק,לא,,כן,לעיתים נדירות,כן,לא קבוע או לפי שעות,הנדסת תעשיה וניהול,Tableau,2021,1,14000
שכירה,מרכז,BI,הייטק,לא,,כן,לא,כן,מלאה,מנהל עסקים,Other,2021,6,24000
שכירה,אזור תל אביב,other,הייטק,כן,,כן,כן,לעיתים נדירות,מלאה,מדעי ההתנהגות או חברה,Power BI,2021,2,11500
שכירה,אזור ירושלים,BI,ממשלתיח,לא,,כן,לא,לא,מלאה,מדעי ההתנהגות או חברה,No Tool,2021,3,9000
שכירה,אזור תל אביב,BI,אחר,כן,,כן,לעיתים נדירות,כן,מלאה,הנדסת תעשיה וניהול,Excel,2021,3,16500
לא מועסק כרגע,אזור תל אביב,Marketing,הייטק,לא,,כן,לא,לעיתים נדירות,,כלכלה,Power BI,2021,2,
לא מועסק כרגע,עבודה מהבית,All kind of data analysis,הייטק,כן,,כן,כן,כן,,סטטיסטיקה,Excel,2021,12,
שכירה,אזור תל אביב,Marketing,הייטק,לא,,כן,לא,כן,מלאה,חשבונאות,Tableau,2021,2,16500
שכירה,אזור ירושלים,BI,תעשייה ישראלית,לא,,כן,לא,כן,מלאה,כלכלה,Power BI,2021,2,16500
שכירה,אזור תל אביב,All kind of data analysis,אחר,כן,,כן,כן,כן,מלאה,כלכלה,Tableau,2021,5,26500
לא מועסק כרגע,אזור תל אביב,Product,הייטק (גלובלי),כן,,כן,לא,כן,,מדעים מדויקים,Tableau,2021,6,
שכירה,אזור תל אביב,BI,תעשייה ישראלית,לא,,כן,לא,כן,מלאה,כלכלה,Other,2021,2,14000
שכירה,צפון,All kind of data analysis,תעשייה ישראלית,כן,,כן,לא,כן,מלאה,מערכות מידע,Excel,2021,7,19000
שכירה,אזור תל אביב,Financial Analyst,הייטק (גלובלי),לא,,כן,לא,לא,מלאה,סטטיסטיקה,Excel,2021,2,7000
שכירה,מרכז,Product,תעשייה ישראלית,לא,,כן,לא,לא,מלאה,כלכלה,Excel,2021,1,9000
שכירה,מרכז,Product,תעשייה ישראלית,לא,,כן,לא,כן,מלאה,כלכלה,Power BI,2021,2,14000
שכירה,מרכז,All kind of data analysis,תעשייה ישראלית,לא,,כן,כן,כן,מלאה,מערכות מידע,Power BI,2021,8,16500
שכירה,מרכז,All kind of data analysis,הייטק (גלובלי),לא,,כן,לא,כן,חצי משרה,הנדסת תעשיה וניהול,Tableau,2021,1,16500
שכירה,מרכז,BI,הייטק,לא,,כן,לא,כן,מלאה,כלכלה,Power BI,2021,3,14000
שכירה,אזור תל אביב,Product,הייטק,כן,,כן,לעיתים נדירות,כן,מלאה,מדעי הטבע,Tableau,2021,3,26500
לא מועסק כרגע,אזור תל אביב,All kind of data analysis,הייטק (גלובלי),לא,,כן,לא,לא,,אין תואר,Excel,2021,3,
