year_of_surv,Column1,job_location,company_type,is_manager,is_python,is_data_analyst,is_ml,is_sql,is_full_time,viz_tool,exp,salary
2025,1327,אזור ירושלים,הייטק (גלובלי),לא,לעיתים נדירות,כן,לא,לעיתים נדירות,מלאה,Company Inside Tool,3,18000
2025,1328,מרכז,תעשייה ישראלית,לא,לא,כן,לעיתים נדירות,לעיתים נדירות,מלאה,Looker/Google Data studio,6,18000
2025,1329,אזור תל אביב,הייטק (גלובלי),לא,לא,כן,לא,כן,מלאה,Power BI,6,18000
2025,1330,אזור חיפה,הייטק,לא,כן,כן,לא,כן,מלאה,Tableau,0,18000
2025,1331,אזור תל אביב,ממשלתיח,לא,לא,כן,לא,כן,מלאה,Power BI,4.5,18000
2025,1332,מרכז,הייטק,לא,כן,כן,לעיתים נדירות,כן,מלאה,other,1,18000
2025,1333,מרכז,תעשייה ישראלית,לא,לעיתים נדירות,כן,לא,כן,מלאה,Tableau,4,18000
2025,1334,מרכז,תעשייה ישראלית,כן,לא,כן,כן,לא,מלאה,Excel,10,18000
2025,1335,אזור תל אביב,הייטק,לא,לא,כן,לא,כן,מלאה,Looker/Google Data studio,2.5,18000
2025,1336,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,מלאה,Python/R,1.5,18000
2025,1337,אזור תל אביב,תעשייה ישראלית,לא,לא,כן,כן,לעיתים נדירות,מלאה,Excel,7,18000
2025,1338,אזור תל אביב,תעשייה ישראלית,לא,כן,כן,כן,כן,מלאה,Python/R,4,17500
2025,1339,אזור תל אביב,הייטק,כן,לעיתים נדירות,כן,כן,כן,,Tableau,5,17000
2025,1340,אזור תל אביב,הייטק,לא,לעיתים נדירות,כן,לא,כן,מלאה,Company Inside Tool,2,17000
2025,1341,אזור תל אביב,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Tableau,6,17000
2025,1342,אזור תל אביב,הייטק,לא,כן,כן,לעיתים נדירות,כן,מלאה,Looker/Google Data studio,2,17000
2025,1343,אזור תל אביב,הייטק (גלובלי),לא,לא,כן,לא,כן,מלאה,None,3,16800
2025,1344,אזור תל אביב,תעשייה ישראלית,לא,לא,כן,לעיתים נדירות,לעיתים נדירות,מלאה,Power BI,3,16000
2025,1345,אזור תל אביב,הייטק,לא,לא,כן,לא,כן,מלאה,other,2,16000
2025,1346,אזור תל אביב,הייטק,לא,לא,כן,לא,כן,מלאה,Tableau,3,16000
2025,1347,אזור תל אביב,אחר,לא,לא,כן,לא,כן,מלאה,Tableau,2,16000
2025,1348,עבודה מהבית,ממשלתיח,כן,כן,כן,לעיתים נדירות,כן,לא קבוע או לפי שעות,Power BI,5,16000
2025,1349,מרכז,הייטק,לא,כן,כן,כן,כן,מלאה,Power BI,3,16000
2025,1350,מרכז,צהל,לא,לא,כן,לא,לא,מלאה,Power BI,1,16000
2025,1351,מרכז,תעשייה ישראלית,כן,לא,כן,לא,לא,מלאה,Excel,3,15750
2025,1352,מרכז,תעשייה ישראלית,לא,לא,כן,כן,כן,מלאה,Excel,2.5,15500
2025,1353,מרכז,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Power BI,3,15500
2025,1354,אזור ירושלים,הייטק (גלובלי),לא,לעיתים נדירות,כן,לא,כן,מלאה,Company Inside Tool,2,15000
2025,1355,אזור תל אביב,תעשייה ישראלית,לא,לא,כן,לעיתים נדירות,כן,מלאה,Qlik,2.5,15000
2025,1356,מרכז,צהל,לא,לא,כן,לא,כן,מלאה,Tableau,8,15000
2025,1357,אזור ירושלים,אחר,לא,לעיתים נדירות,כן,לא,כן,מלאה,Tableau,3,15000
2025,1358,אזור תל אביב,תעשייה ישראלית,לא,לא,כן,כן,לעיתים נדירות,מלאה,Tableau,2,15000
2025,1359,מרכז,הייטק,כן,לא,כן,לא,לעיתים נדירות,מלאה,Power BI,3,15000
2025,1360,מרכז,הייטק (גלובלי),לא,לא,כן,לא,לא,מלאה,Other,2,15000
2025,1361,מרכז,הייטק (גלובלי),לא,כן,כן,לעיתים נדירות,כן,מלאה,Python/R,1,15000
2025,1362,אזור באר שבע,אחר,כן,לא,כן,כן,לא,מלאה,Excel,2,15000
2025,1363,אזור תל אביב,הייטק (גלובלי),לא,לעיתים נדירות,כן,לא,כן,מלאה,Tableau,3.5,15000
2025,1364,מרכז,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Tableau,5,15000
2025,1365,אזור השפלה,תעשייה ישראלית,לא,לא,כן,לא,לא,מלאה,Power BI,0,14800
2025,1366,אזור תל אביב,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Power BI,2,14500
2025,1367,אזור השפלה,תעשייה ישראלית,לא,לעיתים נדירות,כן,לא,כן,מלאה,Excel,2,14500
2025,1368,אזור תל אביב,הייטק,לא,לא,כן,לא,כן,מלאה,other,1,14500
2025,1369,אזור תל אביב,תעשייה ישראלית,כן,לעיתים נדירות,כן,לעיתים נדירות,כן,מלאה,Power BI,1,14400
2025,1370,מרכז,אחר,כן,לא,כן,לא,לעיתים נדירות,מלאה,Power BI,1,14000
2025,1371,אזור השפלה,תעשייה ישראלית,לא,לא,כן,לא,לעיתים נדירות,מלאה,Excel,1,13500
2025,1372,מרכז,תעשייה ישראלית,לא,לא,כן,לא,לעיתים נדירות,מלאה,Power BI,3,13000
2025,1373,מרכז,תעשייה ישראלית,לא,לעיתים נדירות,כן,לעיתים נדירות,כן,מלאה,Power BI,1,13000
2025,1374,מרכז,תעשייה ישראלית,לא,לא,כן,כן,כן,מלאה,Excel,1,13000
2025,1375,מרכז,תעשייה ישראלית,לא,לעיתים נדירות,כן,לעיתים נדירות,לא,מלאה,Excel,3,13000
2025,1376,מרכז,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Looker/Google Data studio,0.5,13000
2025,1377,אזור ירושלים,ממשלתיח,לא,לא,כן,לא,לעיתים נדירות,מלאה,Tableau,2,13000
2025,1378,מרכז,תעשייה ישראלית,לא,לא,כן,לעיתים נדירות,לא,מלאה,Qlik,2,13000
2025,1379,אזור תל אביב,הייטק (גלובלי),לא,לא,כן,לא,לא,מלאה,Excel,1,13000
2025,1380,מרכז,הייטק,כן,כן,כן,כן,לא,מלאה,Tableau,2,13000
2025,1381,אזור באר שבע,הייטק,לא,לא,כן,לא,לא,מלאה,other,1,13000
2025,1382,מרכז,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Tableau,1,13000
2025,1383,מרכז,צהל,לא,לעיתים נדירות,כן,לא,כן,מלאה,Power BI,2,13000
2025,1384,מרכז,הייטק,לא,לא,כן,לא,כן,מלאה,other,1,13000
2025,1385,אזור השפלה,תעשייה ישראלית,לא,לא,כן,לא,לא,מלאה,Excel,2,13000
2025,1386,מרכז,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Power BI,3,12800
2025,1387,מרכז,תעשייה ישראלית,לא,לא,כן,לא,לא,מלאה,Excel,3,12500
2025,1388,אזור תל אביב,תעשייה ישראלית,לא,לא,כן,לא,לא,מלאה,Excel,0,12500
2025,1389,אזור תל אביב,תעשייה ישראלית,לא,לא,כן,לא,לא,מלאה,other,1,12000
2025,1390,אזור תל אביב,תעשייה ישראלית,לא,לא,כן,לעיתים נדירות,כן,מלאה,None,0,12000
2025,1391,מרכז,תעשייה ישראלית,לא,לא,כן,לא,לא,מלאה,Excel,1,12000
2025,1392,מרכז,תעשייה ישראלית,לא,לא,כן,לא,לעיתים נדירות,מלאה,Power BI,0,11000
2025,1393,אזור תל אביב,הייטק,לא,לא,כן,לא,כן,לא קבוע או לפי שעות,None,1,11000
2025,1394,אזור חיפה,הייטק (גלובלי),לא,כן,כן,כן,לא,מלאה,Excel,2,10500
2025,1395,מרכז,תעשייה ישראלית,לא,כן,כן,כן,כן,מלאה,Power BI,3,10500
2025,1396,צפון,ממשלתיח,לא,לעיתים נדירות,כן,לעיתים נדירות,כן,מלאה,Power BI,1,10000
2025,1397,אזור תל אביב,תעשייה ישראלית,לא,לא,כן,לא,לא,מלאה,None,4,9500
2025,1398,אזור תל אביב,תעשייה ישראלית,לא,לא,כן,לא,לא,מלאה,Excel,2,9500
2025,1399,מרכז,צהל,כן,לעיתים נדירות,כן,לא,כן,חצי משרה,Power BI,6,9500
2025,1400,אזור באר שבע,הייטק,לא,כן,כן,לא,כן,חצי משרה,other,0,8000
2025,1401,מרכז,הייטק,לא,כן,כן,לעיתים נדירות,כן,פחות מחצי משרה,Python/R,1,6000
2025,1402,אזור חיפה,הייטק (גלובלי),לא,לא,כן,לא,לא,חצי משרה,Tableau,1,4500
2025,1403,אזור ירושלים,ממשלתיח,לא,לעיתים נדירות,כן,לא,כן,חצי משרה,Excel,1,4000
2025,1404,אזור ירושלים,ממשלתיח,לא,כן,כן,לא,לא,חצי משרה,Tableau,0.5,4000
2025,1405,אזור באר שבע,הייטק (גלובלי),לא,כן,כן,לא,לעיתים נדירות,חצי משרה,Power BI,0,4000
2025,1406,אזור תל אביב,אחר,לא,לא,כן,לא,כן,,Power BI,10,
2025,1407,אזור באר שבע,אחר,לא,כן,כן,לעיתים נדירות,כן,,None,0,
2025,1408,אזור תל אביב,הייטק (גלובלי),לא,לא,כן,לעיתים נדירות,לעיתים נדירות,מלאה,Power BI,6,
2025,1409,אזור חיפה,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Tableau,3,
2025,1410,מרכז,הייטק,כן,לא,כן,לא,כן,מלאה,Tableau,5,
2025,1411,צפון,הייטק,כן,לא,כן,לא,כן,מלאה,Power BI,3,
2025,1412,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,,Python/R,6,
2025,1413,עבודה מהבית,הייטק,כן,כן,כן,כן,כן,,Company Inside Tool,2,
2025,1414,עבודה מהבית,הייטק,לא,כן,כן,כן,כן,,Power BI,20,
2025,1415,מרכז,צהל,לא,לא,כן,כן,כן,,Power BI,1,
2025,1416,מרכז,הייטק,לא,לא,כן,לא,כן,,Tableau,1,
2025,1417,מרכז,אחר,כן,כן,כן,לא,כן,,Tableau,8,
2025,1418,אזור תל אביב,הייטק (גלובלי),כן,לא,כן,כן,כן,מלאה,Power BI,25,
2025,1419,מרכז,הייטק (גלובלי),לא,לא,כן,לא,לא,מלאה,Looker/Google Data studio,2,
2025,1420,מרכז,תעשייה ישראלית,לא,לא,כן,לא,לא,,Power BI,10,
2025,1421,אזור תל אביב,הייטק (גלובלי),לא,כן,כן,לעיתים נדירות,כן,מלאה,Tableau,5,
2025,1422,אזור ירושלים,תעשייה ישראלית,כן,לעיתים נדירות,כן,לא,כן,,Power BI,6,
